4	1343930515172767	103582	200
5	1343930515277043	103739	200
6	1343930515381245	103966	200
7	1343930515484923	103443	200
8	1343930515589245	104070	200
9	1343930515693305	103812	200
0	1343930515797756	103906	200
1	1343930515902079	104041	200
2	1343930516007135	104483	200
3	1343930516110728	103359	200
4	1343930516214703	103733	200
5	1343930516318801	103862	200
6	1343930516422314	103221	200
7	1343930516527571	104499	200
8	1343930516631581	103803	200
9	1343930516734633	102854	200
0	1343930516838756	103922	200
1	1343930516942695	103732	200
2	1343930517046345	103375	200
3	1343930517149363	102790	200
4	1343930517253217	103656	200
5	1343930517357062	103592	200
6	1343930517462014	104611	200
7	1343930517566593	104373	200
8	1343930517670494	103443	200
9	1343930517774645	103951	200
0	1343930517879108	103988	200
1	1343930517983308	103931	200
2	1343930518088051	104541	200
3	1343930518192190	103939	200
4	1343930518296801	104162	200
5	1343930518400914	103911	200
6	1343930518505422	104298	200
7	1343930518610389	104442	200
8	1343930518714617	103884	200
9	1343930518818839	104015	200
0	1343930518923200	104159	200
1	1343930519027700	104169	200
2	1343930519131863	103831	200
3	1343930519236231	103918	200
4	1343930519340370	103938	200
5	1343930519445673	104846	200
6	1343930519549399	103531	200
7	1343930519653351	103756	200
8	1343930519757158	103601	200
9	1343930519860371	103007	200
0	1343930519965167	104597	200
1	1343930520070221	104606	200
2	1343930520174155	103516	200
3	1343930520278483	104124	200
4	1343930520381368	102663	200
5	1343930520485231	103539	200
6	1343930520589440	103745	200
7	1343930520693512	103871	200
8	1343930520797664	103881	200
9	1343930520901673	103807	200
0	1343930521006590	104558	200
1	1343930521112034	104992	200
2	1343930521216944	104576	200
3	1343930521320868	103725	200
4	1343930521426241	104743	200
5	1343930521530171	103593	200
6	1343930521634532	104157	200
7	1343930521739190	104435	200
8	1343930521844612	104965	200
9	1343930521949593	104520	200
0	1343930522053427	103348	200
1	1343930522157585	103815	200
2	1343930522261966	104145	200
3	1343930522366218	104057	200
4	1343930522471856	105191	200
5	1343930522576739	104431	200
6	1343930522681121	104175	200
7	1343930522785592	104120	200
8	1343930522890914	104866	200
9	1343930522995977	104715	200
0	1343930523100565	104370	200
1	1343930523205372	104363	200
2	1343930523309695	104101	200
3	1343930523413756	103761	200
4	1343930523517717	103741	200
5	1343930523622705	104532	200
6	1343930523727190	104146	200
7	1343930523830829	103149	200
8	1343930523935203	104174	200
9	1343930524039101	103503	200
0	1343930524143958	104509	200
1	1343930524249178	104771	200
2	1343930524353105	103727	200
3	1343930524456985	103653	200
4	1343930524561851	104421	200
5	1343930524666355	104304	200
6	1343930524771680	104870	200
7	1343930524875056	103173	200
8	1343930524979526	104015	200
9	1343930525083050	103321	200
0	1343930525187559	104280	200
1	1343930525291964	103954	200
2	1343930525396284	104114	200
3	1343930525501462	104724	200
4	1343930525604879	103193	200
5	1343930525708693	103583	200
6	1343930525813760	104603	200
7	1343930525918928	104725	200
8	1343930526022922	103617	200
9	1343930526126982	103643	200
0	1343930526231670	104484	200
1	1343930526336783	104636	200
2	1343930526441523	104401	200
3	1343930526545366	103647	200
4	1343930526649118	103548	200
5	1343930526753515	104184	200
6	1343930526858485	104746	200
7	1343930526963932	104990	200
8	1343930527069288	104896	200
9	1343930527173704	104195	200
0	1343930527277559	103272	200
1	1343930527381456	103668	200
2	1343930527486414	104627	200
3	1343930527590623	103940	200
4	1343930527694585	103695	200
5	1343930527799499	104586	200
6	1343930527902956	103249	200
7	1343930528006503	103345	200
8	1343930528110649	103698	200
9	1343930528215500	104520	200
0	1343930528318645	102951	200
1	1343930528422880	104026	200
2	1343930528527750	104424	200
3	1343930528632007	104054	200
4	1343930528735550	103328	200
5	1343930528839573	103819	200
6	1343930528944111	104091	200
7	1343930529048569	104123	200
8	1343930529151596	102800	200
9	1343930529255821	104013	200
0	1343930529359051	103011	200
1	1343930529462616	103350	200
2	1343930529567954	104885	200
3	1343930529673229	104798	200
4	1343930529777737	104219	200
5	1343930529883059	104875	200
6	1343930529987303	103918	200
7	1343930530091462	103924	200
8	1343930530196141	104227	200
9	1343930530300126	103782	200
0	1343930530404247	103919	200
1	1343930530508168	103726	200
2	1343930530613666	105036	200
3	1343930530717552	103539	200
4	1343930530822285	104406	200
5	1343930530926518	104015	200
6	1343930531032111	105144	200
7	1343930531137894	105327	200
8	1343930531241975	103810	200
9	1343930531345985	103811	200
0	1343930531450801	104356	200
1	1343930531555635	104386	200
2	1343930531660016	104174	200
3	1343930531765115	104595	200
4	1343930531869538	103981	200
5	1343930531973654	103841	200
6	1343930532077977	104120	200
7	1343930532182736	104557	200
8	1343930532287411	104214	200
9	1343930532392641	105029	200
0	1343930532498006	104918	200
1	1343930532601782	103407	200
2	1343930532706614	104562	200
3	1343930532811714	104654	200
4	1343930532916100	104161	200
5	1343930533020989	104431	200
6	1343930533125781	104462	200
7	1343930533229434	103450	200
8	1343930533332790	103153	200
9	1343930533438655	105422	200
0	1343930533543766	104665	200
1	1343930533647997	104005	200
2	1343930533753354	104904	200
3	1343930533857415	103858	200
4	1343930533960980	103347	200
5	1343930534065630	104323	200
6	1343930534169466	103636	200
7	1343930534273619	103939	200
8	1343930534377892	104076	200
9	1343930534482148	104048	200
0	1343930534586188	103768	200
1	1343930534691589	104957	200
2	1343930534796569	104530	200
3	1343930534899790	103006	200
4	1343930535004492	104498	200
5	1343930535109232	104297	200
6	1343930535212905	103452	200
7	1343930535317460	104100	200
8	1343930535421729	104070	200
9	1343930535527014	104894	200
0	1343930535632017	104555	200
1	1343930535737029	104560	200
2	1343930535842259	104901	200
3	1343930535946939	104232	200
4	1343930536051599	104286	200
5	1343930536155677	103828	200
6	1343930536259874	103824	200
7	1343930536364153	104067	200
8	1343930536468476	104067	200
9	1343930536573224	104298	200
0	1343930536677290	103867	200
1	1343930536782057	104298	200
2	1343930536885264	103009	200
3	1343930536989090	103626	200
4	1343930537094663	105121	200
5	1343930537199995	104737	200
6	1343930537304011	103806	200
7	1343930537407079	102871	200
8	1343930537511209	103927	200
9	1343930537615078	103670	200
0	1343930537719948	104411	200
1	1343930537823849	103685	200
2	1343930537928605	104486	200
3	1343930538033772	104777	200
4	1343930538138285	104181	200
5	1343930538242546	103972	200
6	1343930538347349	104461	200
7	1343930538451359	103567	200
8	1343930538555702	104144	200
9	1343930538660567	104538	200
0	1343930538766373	105366	200
1	1343930538871485	104674	200
2	1343930538975998	104194	200
3	1343930539079667	103471	200
4	1343930539183801	103934	200
5	1343930539287873	103879	200
6	1343930539391908	103815	200
7	1343930539496565	104452	200
8	1343930539601357	104329	200
9	1343930539705721	104169	200
0	1343930539811318	105162	200
1	1343930539915913	104146	200
2	1343930540019268	103143	200
3	1343930540122935	103287	200
4	1343930540227204	104078	200
5	1343930540332279	104748	200
6	1343930540436652	104164	200
7	1343930540542510	105637	200
8	1343930540647347	104394	200
9	1343930540752700	105158	200
0	1343930540857923	104898	200
1	1343930540963131	104757	200
2	1343930541068487	104872	200
3	1343930541172823	104116	200
4	1343930541276752	103733	200
5	1343930541381080	104133	200
6	1343930541485471	104186	200
7	1343930541590388	104473	200
8	1343930541693893	103311	200
9	1343930541797899	103760	200
0	1343930541902539	104194	200
1	1343930542006635	103896	200
2	1343930542110993	104159	200
3	1343930542214972	103738	200
4	1343930542320551	105140	200
5	1343930542425221	104205	200
6	1343930542529345	103929	200
7	1343930542633069	103400	200
8	1343930542736474	103174	200
9	1343930542840760	104075	200
0	1343930542945788	104700	200
1	1343930543051094	104867	200
2	1343930543155120	103833	200
3	1343930543258415	103072	200
4	1343930543361448	102836	200
5	1343930543464852	103214	200
6	1343930543568300	103230	200
7	1343930543672277	103778	200
8	1343930543776215	103740	200
9	1343930543880840	104427	200
0	1343930543985521	104345	200
1	1343930544090916	104955	200
2	1343930544195263	103992	200
3	1343930544299320	103725	200
4	1343930544404330	104572	200
5	1343930544509618	104768	200
6	1343930544614494	104260	200
7	1343930544719404	104573	200
8	1343930544823495	103875	200
9	1343930544927862	104164	200
0	1343930545032569	104239	200
1	1343930545136039	103254	200
2	1343930545240422	104165	200
3	1343930545345730	104865	200
4	1343930545451056	104886	200
5	1343930545556070	104530	200
6	1343930545659799	103497	200
7	1343930545763597	103593	200
8	1343930545868224	104309	200
9	1343930545972999	104337	200
0	1343930546077620	104302	200
1	1343930546182465	104531	200
2	1343930546286460	103671	200
3	1343930546391063	104417	200
4	1343930546496105	104622	200
5	1343930546600302	103987	200
6	1343930546705214	104478	200
7	1343930546809145	103717	200
8	1343930546913525	104195	200
9	1343930547018244	104301	200
0	1343930547122824	104265	200
1	1343930547226466	103453	200
2	1343930547330620	103830	200
3	1343930547436122	104916	200
4	1343930547541159	104604	200
5	1343930547646119	104644	200
6	1343930547751502	104783	200
7	1343930547855531	103599	200
8	1343930547960098	104245	200
9	1343930548064230	103810	200
0	1343930548168353	103912	200
1	1343930548272374	103811	200
2	1343930548376176	103616	200
3	1343930548480599	104229	200
4	1343930548585648	104628	200
5	1343930548690532	104614	200
6	1343930548795846	104883	200
7	1343930548900735	104458	200
8	1343930549003681	102739	200
9	1343930549107626	103755	200
0	1343930549212225	104137	200
1	1343930549317006	104282	200
2	1343930549420948	103713	200
3	1343930549525007	103742	200
4	1343930549629162	103702	200
5	1343930549733665	104052	200
6	1343930549837148	103296	200
7	1343930549941023	103689	200
8	1343930550043905	102697	200
9	1343930550148083	103973	200
0	1343930550251272	102998	200
1	1343930550355018	103539	200
2	1343930550459227	104022	200
3	1343930550564353	104702	200
4	1343930550669341	104546	200
5	1343930550773410	103883	200
6	1343930550877841	104084	200
7	1343930550981932	103798	200
8	1343930551085953	103531	200
9	1343930551190160	103945	200
0	1343930551294476	103992	200
1	1343930551398387	103715	200
2	1343930551502673	104032	200
3	1343930551606265	103398	200
4	1343930551710333	103884	200
5	1343930551814130	103538	200
6	1343930551918202	103875	200
7	1343930552022114	103671	200
8	1343930552125359	103039	200
9	1343930552229426	103875	200
0	1343930552333709	104088	200
1	1343930552438726	104697	200
2	1343930552542736	103702	200
3	1343930552646898	103856	200
4	1343930552751427	104341	200
5	1343930552856312	104452	200
6	1343930552961353	104613	200
7	1343930553065025	103456	200
8	1343930553168482	103203	200
9	1343930553272228	103558	200
0	1343930553376027	103607	200
1	1343930553479525	103307	200
2	1343930553582713	102999	200
3	1343930553686298	103394	200
4	1343930553790068	103584	200
5	1343930553892765	102507	200
6	1343930553996008	103051	200
7	1343930554099705	103485	200
8	1343930554202377	102485	200
9	1343930554305336	102773	200
0	1343930554408865	103336	200
1	1343930554512594	103535	200
2	1343930554616233	103447	200
3	1343930554719538	103116	200
4	1343930554822868	103140	200
5	1343930554926104	103046	200
6	1343930555029111	102813	200
7	1343930555132728	103428	200
8	1343930555236283	103371	200
9	1343930555339983	103508	200
0	1343930555443419	103243	200
1	1343930555546911	103302	200
2	1343930555650464	103362	200
3	1343930555753253	102600	200
4	1343930555856950	103506	200
5	1343930555960558	103417	200
6	1343930556064014	103268	200
7	1343930556167501	103298	200
8	1343930556270935	103240	200
9	1343930556374551	103431	200
0	1343930556478262	103523	200
1	1343930556581980	103482	200
2	1343930556685616	103443	200
3	1343930556789264	103456	200
4	1343930556892856	103405	200
5	1343930556996253	103208	200
6	1343930557099974	103502	200
7	1343930557203207	103025	200
8	1343930557306976	103545	200
9	1343930557409987	102803	200
0	1343930557513843	103611	200
1	1343930557617626	103499	200
2	1343930557720445	102631	200
3	1343930557824025	103389	200
4	1343930557927782	103521	200
5	1343930558031451	103397	200
6	1343930558134808	103170	200
7	1343930558238690	103597	200
8	1343930558342468	103471	200
9	1343930558446388	103666	200
0	1343930558550211	103540	200
1	1343930558653758	103296	200
2	1343930558757710	103706	200
3	1343930558861284	103338	200
4	1343930558964921	103394	200
5	1343930559068300	103122	200
6	1343930559171683	103135	200
7	1343930559275715	103730	200
8	1343930559379580	103625	200
9	1343930559483343	103517	200
0	1343930559586906	103316	200
1	1343930559690259	103065	200
2	1343930559794063	103566	200
3	1343930559897151	102768	200
4	1343930560001028	103587	200
5	1343930560103898	102620	200
6	1343930560207700	103610	200
7	1343930560311364	103469	200
8	1343930560415006	103436	200
9	1343930560518169	102919	200
0	1343930560621665	103309	200
1	1343930560725341	103483	200
2	1343930560828494	102956	200
3	1343930560932132	103448	200
4	1343930561035713	103388	200
5	1343930561139367	103462	200
6	1343930561242612	103051	200
7	1343930561346357	103493	200
8	1343930561449474	102921	200
9	1343930561552813	103150	200
0	1343930561656450	103400	200
1	1343930561759433	102797	200
2	1343930561863280	103604	200
3	1343930561967091	103527	200
4	1343930562070556	103280	200
5	1343930562173391	102649	200
6	1343930562277034	103452	200
7	1343930562380074	102853	200
8	1343930562483173	102849	200
9	1343930562586189	102739	200
0	1343930562689835	103454	200
1	1343930562792675	102652	200
2	1343930562896376	103509	200
3	1343930562999766	103205	200
4	1343930563103456	103498	200
5	1343930563206559	102838	200
6	1343930563309726	102977	200
7	1343930563413406	103450	200
8	1343930563516679	102987	200
9	1343930563620037	103169	200
0	1343930563723650	103416	200
1	1343930563827216	103361	200
2	1343930563930560	103163	200
3	1343930564034838	104088	200
4	1343930564139995	104752	200
5	1343930564244509	104069	200
6	1343930564348121	103426	200
7	1343930564451943	103627	200
8	1343930564556300	104169	200
9	1343930564660277	103790	200
0	1343930564765138	104425	200
1	1343930564869238	103913	200
2	1343930564973873	104211	200
3	1343930565077478	103421	200
4	1343930565180091	102425	200
5	1343930565283797	103516	200
6	1343930565386921	102822	200
7	1343930565490481	103366	200
8	1343930565594205	103448	200
9	1343930565697113	102722	200
0	1343930565800771	103475	200
1	1343930565904364	103410	200
2	1343930566008561	104011	200
3	1343930566113361	104367	200
4	1343930566217371	103823	200
5	1343930566321940	103997	200
6	1343930566425676	103545	200
7	1343930566530094	104226	200
8	1343930566634840	104328	200
9	1343930566738927	103899	200
0	1343930566843220	104104	200
1	1343930566947320	103618	200
2	1343930567052086	104459	200
3	1343930567155937	103668	200
4	1343930567259557	103411	200
5	1343930567364069	104271	200
6	1343930567469776	105296	200
7	1343930567574411	104232	200
8	1343930567678625	104002	200
9	1343930567782934	104122	200
0	1343930567887085	103821	200
1	1343930567990979	103715	200
2	1343930568095093	103928	200
3	1343930568199363	103975	200
4	1343930568303325	103778	200
5	1343930568406644	103132	200
6	1343930568510002	103168	200
7	1343930568614318	104132	200
8	1343930568718808	104305	200
9	1343930568823640	104444	200
0	1343930568928498	104450	200
1	1343930569032815	104100	200
2	1343930569137556	104479	200
3	1343930569242380	104391	200
4	1343930569346187	103617	200
5	1343930569450865	104492	200
6	1343930569555907	104642	200
7	1343930569660276	104170	200
8	1343930569764472	103760	200
9	1343930569868673	104016	200
0	1343930569973979	104896	200
1	1343930570078271	104079	200
2	1343930570181666	103209	200
3	1343930570285857	103942	200
4	1343930570389833	103790	200
5	1343930570494651	104414	200
6	1343930570599098	104204	200
7	1343930570702583	103301	200
8	1343930570806739	103971	200
9	1343930570910449	103522	200
0	1343930571015710	104852	200
1	1343930571119773	103887	200
2	1343930571223579	103628	200
3	1343930571327255	103478	200
4	1343930571430439	102998	200
5	1343930571535184	104439	200
6	1343930571639336	103969	200
7	1343930571743270	103624	200
8	1343930571847345	103893	200
9	1343930571952835	105090	200
0	1343930572057613	104370	200
1	1343930572163237	105223	200
2	1343930572267644	104007	200
3	1343930572371338	103508	200
4	1343930572476694	104952	200
5	1343930572581825	104736	200
6	1343930572687005	104769	200
7	1343930572791815	104518	200
8	1343930572895428	103430	200
9	1343930572999531	103827	200
0	1343930573103640	103911	200
1	1343930573207314	103482	200
2	1343930573311889	104166	200
3	1343930573415646	103573	200
4	1343930573519287	103459	200
5	1343930573623549	104013	200
6	1343930573728332	104381	200
7	1343930573832039	103462	200
8	1343930573935105	102886	200
9	1343930574039141	103853	200
0	1343930574142361	103037	200
1	1343930574246825	104218	200
2	1343930574350361	103350	200
3	1343930574454212	103670	200
4	1343930574558173	103779	200
5	1343930574661406	103049	200
6	1343930574765057	103467	200
7	1343930574868444	103047	200
8	1343930574972311	103677	200
9	1343930575075468	102890	200
0	1343930575179348	103682	200
1	1343930575283127	103602	200
2	1343930575386167	102862	200
3	1343930575489895	103536	200
4	1343930575593915	103813	200
5	1343930575699075	104757	200
6	1343930575803172	103920	200
7	1343930575907456	104064	200
8	1343930576011396	103761	200
9	1343930576115978	104287	200
0	1343930576220030	103869	200
1	1343930576323913	103696	200
2	1343930576427905	103810	200
3	1343930576532032	103941	200
4	1343930576635841	103627	200
5	1343930576741434	105197	200
6	1343930576846370	104542	200
7	1343930576949799	103245	200
8	1343930577053686	103698	200
9	1343930577156877	103006	200
0	1343930577260529	103448	200
1	1343930577363787	103078	200
2	1343930577467262	103216	200
3	1343930577570810	103366	200
4	1343930577674531	103471	200
5	1343930577778607	103893	200
6	1343930577883038	104126	200
7	1343930577987545	104325	200
8	1343930578092878	104919	200
9	1343930578196935	103654	200
0	1343930578300747	103624	200
1	1343930578405126	104181	200
2	1343930578510476	104954	200
3	1343930578615619	104718	200
4	1343930578719573	103774	200
5	1343930578823132	103374	200
6	1343930578927362	103932	200
7	1343930579032562	104798	200
8	1343930579136917	103946	200
9	1343930579241038	103939	200
0	1343930579344825	103603	200
1	1343930579449257	104239	200
2	1343930579554879	105189	200
3	1343930579660104	104827	200
4	1343930579763830	103539	200
5	1343930579867988	103858	200
6	1343930579971714	103530	200
7	1343930580075612	103717	200
8	1343930580179973	104184	200
9	1343930580284365	103982	200
0	1343930580387380	102830	200
1	1343930580491052	103474	200
2	1343930580595020	103778	200
3	1343930580699017	103816	200
4	1343930580802526	103326	200
5	1343930580905444	102728	200
6	1343930581009477	103835	200
7	1343930581114507	104621	200
8	1343930581218651	103796	200
9	1343930581322408	103577	200
0	1343930581426305	103698	200
1	1343930581530119	103511	200
2	1343930581634408	104085	200
3	1343930581738031	103427	200
4	1343930581841920	103705	200
5	1343930581945162	103059	200
6	1343930582049001	103662	200
7	1343930582152710	103532	200
8	1343930582256423	103532	200
9	1343930582360832	104106	200
0	1343930582464805	103745	200
1	1343930582569083	104066	200
2	1343930582673797	104423	200
3	1343930582779327	105121	200
4	1343930582884062	104324	200
5	1343930582987389	103152	200
6	1343930583091574	103991	200
7	1343930583196699	104719	200
8	1343930583300447	103368	200
9	1343930583404208	103580	200
0	1343930583507492	103085	200
1	1343930583610982	103172	200
2	1343930583715185	104018	200
3	1343930583818487	103122	200
4	1343930583922891	104215	200
5	1343930584028428	105135	200
6	1343930584132774	103939	200
7	1343930584237052	104081	200
8	1343930584341766	104310	200
9	1343930584446198	104203	200
